???ID,?????,???????,??????,??????, ??? ,????,??????, ??? 
1043,2019-07-29,46,?¥ì?????,SP320701," 932,200 ",1,0.1," 838,980 "
1044,2019-07-29,33,???????,DV350165," 20,000 ",7,0.1," 126,000 "
1045,2019-07-29,26,???????,OA290022," 22,900 ",2,0.1," 41,220 "
1046,2019-07-30,29,?¨ù?????,PA220304," 21,000 ",28,0.1," 529,200 "
1047,2019-07-30,14,?????,CA280191," 26,900 ",10,0.1," 242,100 "
1048,2019-07-31,11,???????,DV350156," 21,800 ",1,0.1," 19,620 "
1049,2019-07-31,42,?¯C????,CA280132," 70,200 ",1,0.1," 63,180 "
1050,2019-07-31,28,????????,PA220270," 18,700 ",1,0.1," 16,830 "
1051,2019-08-01,13,??????,PA220323," 21,400 ",9,0.1," 173,340 "
1052,2019-08-01,49,???????,CA280131," 70,200 ",30,0.1," 1,895,400 "
1053,2019-08-01,49,???????,CA280283," 115,300 ",6,0.1," 622,620 "
1054,2019-08-01,31,????????,MT180607," 541,400 ",5,0.1," 2,436,300 "
1055,2019-08-01,39,????????,DV350167," 148,100 ",7,0.1," 933,030 "
1056,2019-08-01,17,?????????,DV350167," 148,100 ",3,0.1," 399,870 "
1057,2019-08-01,17,?????????,DV350167," 148,100 ",13,0," 1,925,300 "
1058,2019-08-02,23,??????????,BH060514," 49,200 ",22,0," 1,082,400 "
1059,2019-08-02,19,????????,PA220101," 24,200 ",3,0," 72,600 "
1060,2019-08-02,23,??????????,CA270478," 253,000 ",16,0.1," 3,643,200 "
1061,2019-08-02,4,???????,PC170378," 569,400 ",4,0," 2,277,600 "
1062,2019-08-02,39,????????,BH060628," 139,600 ",10,0," 1,396,000 "
1063,2019-08-03,25,?????,BH060512," 58,200 ",13,0," 756,600 "
1064,2019-08-03,12,???????,MP010010," 281,700 ",1,0," 281,700 "
1065,2019-08-03,40,????????,CA270483," 239,600 ",45,0.1," 9,703,800 "
1066,2019-08-04,48,????????,PA220262," 17,400 ",21,0," 365,400 "
1067,2019-08-04,17,?????????,PA220218," 40,300 ",3,0," 120,900 "
1068,2019-08-04,24,????????,CA270405," 608,400 ",2,0.1," 1,095,120 "
1069,2019-08-04,26,???????,PA330241," 5,500 ",3,0," 16,500 "
1070,2019-08-04,30,???????,OA290018," 35,200 ",1,0," 35,200 "
1071,2019-08-05,12,???????,DV350170," 194,200 ",7,0," 1,359,400 "
1072,2019-08-05,22,????????,TV090658," 1,293,600 ",3,0," 3,880,800 "
1073,2019-08-05,16,???????,SP320700," 932,200 ",3,0," 2,796,600 "
1074,2019-08-06,15,??????,PA220237," 17,500 ",2,0," 35,000 "
1075,2019-08-06,42,?¯C????,DS240471," 475,800 ",3,0.1," 1,284,660 "
1076,2019-08-06,41,???????,PA220323," 21,400 ",7,0," 149,800 "
1077,2019-08-06,41,???????,SP310571," 350,900 ",10,0," 3,509,000 "
1078,2019-08-06,41,???????,SP310571," 350,900 ",34,0," 11,930,600 "
1079,2019-08-07,32,????????,MT180376," 60,400 ",18,0," 1,087,200 "
1080,2019-08-07,37,J????,NT150686," 1,099,800 ",2,0," 2,199,600 "
1081,2019-08-07,53,????????,DS240463," 398,200 ",3,0.1," 1,075,140 "
1082,2019-08-07,28,????????,DS240466," 398,200 ",1,0.1," 358,380 "
1083,2019-08-07,28,????????,TV090655," 593,800 ",12,0," 7,125,600 "
1084,2019-08-08,34,ABC???,CA270444," 484,500 ",2,0.1," 872,100 "
1085,2019-08-08,19,????????,NT150455," 495,300 ",9,0," 4,457,700 "
1086,2019-08-08,37,J????,BH060624," 161,500 ",29,0," 4,683,500 "
1087,2019-08-08,40,????????,CA280300," 80,700 ",3,0.1," 217,890 "
1088,2019-08-08,11,???????,PA220141," 53,700 ",3,0," 161,100 "
1089,2019-08-09,45,??????,PA220326," 28,200 ",1,0," 28,200 "
1090,2019-08-09,44,????????,PA330294," 15,100 ",5,0.1," 67,950 "
1091,2019-08-09,36,?¢¬??????,MP010001," 242,700 ",1,0.1," 218,430 "
1092,2019-08-09,29,?¨ù?????,PA220262," 17,400 ",2,0.1," 31,320 "
1093,2019-08-09,17,?????????,MP010033," 80,700 ",7,0.1," 508,410 "
1094,2019-08-09,6,??¥é? ????,SP310569," 325,400 ",11,0.1," 3,221,460 "
1095,2019-08-09,42,?¯C????,PJ200616," 261,500 ",13,0," 3,399,500 "
1096,2019-08-09,42,?¯C????,DV350172," 194,200 ",4,0.1," 699,120 "
1097,2019-08-09,44,????????,PA330294," 15,100 ",3,0.1," 40,770 "
1098,2019-08-09,6,??¥é? ????,SP310569," 325,400 ",7,0.1," 2,050,020 "
1099,2019-08-10,52,???²J,PJ190663," 437,800 ",3,0," 1,313,400 "
1100,2019-08-10,46,?¥ì?????,CA270494," 653,800 ",3,0.1," 1,765,260 "
1101,2019-08-10,30,???????,TV090348," 570,600 ",4,0," 2,282,400 "
1102,2019-08-10,39,????????,MT180400," 593,900 ",3,0.1," 1,603,530 "
1103,2019-08-10,34,ABC???,NT150690," 776,600 ",7,0," 5,436,200 "
1104,2019-08-10,3,??????,PJ190662," 437,800 ",4,0," 1,751,200 "
1105,2019-08-11,6,??¥é? ????,DV350168," 148,100 ",2,0.1," 266,580 "
1106,2019-08-11,42,?¯C????,PA220245," 12,800 ",2,0.1," 23,040 "
1107,2019-08-11,39,????????,NT150596," 628,600 ",1,0.1," 565,740 "
1108,2019-08-12,31,????????,OA290019," 43,700 ",2,0.1," 78,660 "
1109,2019-08-12,36,?¢¬??????,PA220230," 156,600 ",2,0.1," 281,880 "
1110,2019-08-12,49,???????,PE040588," 258,900 ",27,0.1," 6,291,270 "
1111,2019-08-12,8,?¡Æ?????,MP010035," 80,700 ",7,0.1," 508,410 "
1112,2019-08-12,31,????????,PA220234," 61,900 ",2,0.1," 111,420 "
1113,2019-08-13,42,?¯C????,PA220088," 131,200 ",7,0.1," 826,560 "
1114,2019-08-13,37,J????,PA220305," 36,300 ",32,0.1," 1,045,440 "
1115,2019-08-13,32,????????,CA270431," 532,700 ",7,0.1," 3,356,010 "
1116,2019-08-13,42,?¯C????,PA220331," 85,000 ",4,0.1," 306,000 "
1117,2019-08-13,11,???????,MP010055," 162,700 ",1,0.1," 146,430 "
1118,2019-08-14,51,??????,PA220326," 28,200 ",4,0.1," 101,520 "
1119,2019-08-14,12,???????,MT180403," 540,100 ",1,0.1," 486,090 "
1120,2019-08-14,39,????????,MP010041," 129,100 ",3,0.1," 348,570 "
1121,2019-08-14,26,???????,PA220125," 29,000 ",19,0," 551,000 "
1122,2019-08-14,14,?????,SP310549," 352,100 ",12,0," 4,225,200 "
1123,2019-08-14,23,??????????,OA290017," 35,200 ",19,0," 668,800 "
1124,2019-08-14,3,??????,OA290024," 22,900 ",12,0," 274,800 "
1125,2019-08-15,50,???¥í??????,MT180399," 593,900 ",2,0," 1,187,800 "
1126,2019-08-15,36,?¢¬??????,CA270439," 484,500 ",8,0.1," 3,488,400 "
1127,2019-08-15,43,?????,CA270421," 848,400 ",1,0.1," 763,560 "
1128,2019-08-15,32,????????,MT180397," 541,400 ",10,0," 5,414,000 "
1129,2019-08-16,28,????????,TV090349," 570,600 ",7,0," 3,994,200 "
1130,2019-08-16,8,?¡Æ?????,SP320551," 300,000 ",3,0," 900,000 "
1131,2019-08-16,35,?????,PA330703," 81,700 ",15,0," 1,225,500 "
1132,2019-08-17,32,????????,DV350147," 227,400 ",8,0," 1,819,200 "
1133,2019-08-17,39,????????,DV350152," 13,400 ",2,0," 26,800 "
1134,2019-08-17,48,????????,DV350148," 227,400 ",21,0.1," 4,297,860 "
1135,2019-08-18,14,?????,NT150452," 518,000 ",12,0.1," 5,594,400 "
1136,2019-08-18,5,???????,NT150451," 515,500 ",5,0," 2,577,500 "
1137,2019-08-18,37,J????,CA270483," 239,600 ",1,0.1," 215,640 "
1138,2019-08-18,49,???????,TVAC040669," 99,000 ",1,0," 99,000 "
1139,2019-08-18,23,??????????,SP320563," 210,000 ",8,0," 1,680,000 "
1140,2019-08-19,44,????????,DV350158," 15,400 ",10,0," 154,000 "
1141,2019-08-19,10,??????,BH060511," 58,200 ",14,0.1," 733,320 "
1142,2019-08-19,23,??????????,TV090355," 455,400 ",9,0," 4,098,600 "
1143,2019-08-19,12,???????,SP320564," 210,000 ",6,0.1," 1,134,000 "
1144,2019-08-19,12,???????,SP320564," 210,000 ",3,0.1," 567,000 "
1145,2019-08-20,19,????????,MP010039," 94,300 ",12,0.1," 1,018,440 "
1146,2019-08-20,25,?????,OA290079," 43,700 ",6,0.1," 235,980 "
1147,2019-08-20,12,???????,MP010028," 223,100 ",5,0.1," 1,003,950 "
1148,2019-08-20,25,?????,OA290079," 43,700 ",13,0.1," 511,290 "
1149,2019-08-21,21,???????,CA280190," 26,900 ",5,0.1," 121,050 "
1150,2019-08-21,39,????????,CA270416," 551,800 ",4,0.1," 1,986,480 "
1151,2019-08-21,16,???????,PA220095," 36,200 ",3,0.1," 97,740 "
1152,2019-08-21,47,???¥í????,CA270444," 484,500 ",13,0.1," 5,668,650 "
1153,2019-08-22,20,????????,DC230640," 433,000 ",7,0.1," 2,727,900 "
1154,2019-08-22,20,????????,PA220266," 18,700 ",3,0.1," 50,490 "
1155,2019-08-22,28,????????,PA220209," 48,400 ",3,0.1," 130,680 "
1156,2019-08-22,27,???????,PE040582," 210,000 ",13,0.1," 2,457,000 "
1157,2019-08-22,37,J????,CA270497," 654,700 ",1,0.1," 589,230 "
1158,2019-08-23,49,???????,PE040588," 258,900 ",3,0," 776,700 "
1159,2019-08-23,32,????????,DV350147," 227,400 ",2,0.1," 409,320 "
1160,2019-08-23,24,????????,MP010052," 261,700 ",21,0.1," 4,946,130 "
1161,2019-08-23,15,??????,PJ200272," 166,200 ",13,0," 2,160,600 "
1162,2019-08-23,29,?¨ù?????,TV090648," 556,600 ",2,0," 1,113,200 "
1163,2019-08-24,27,???????,OA290227," 27,900 ",16,0.1," 401,760 "
1164,2019-08-24,45,??????,OA290182," 53,200 ",45,0.1," 2,154,600 "
1165,2019-08-24,36,?¢¬??????,PA220324," 28,200 ",4,0.1," 101,520 "
1166,2019-08-24,31,????????,MP010014," 29,000 ",1,0.1," 26,100 "
1167,2019-08-24,27,???????,OA290227," 27,900 ",13,0.1," 326,430 "
1168,2019-08-24,45,??????,OA290182," 53,200 ",1,0.1," 47,880 "
1169,2019-08-25,51,??????,BH060506," 34,600 ",1,0," 34,600 "
1170,2019-08-25,45,??????,MT180605," 338,700 ",2,0," 677,400 "
1171,2019-08-25,23,??????????,OA290180," 48,800 ",35,0," 1,708,000 "
1172,2019-08-25,23,??????????,OA290180," 48,800 ",42,0," 2,049,600 "
1173,2019-08-26,44,????????,EP330675," 71,500 ",29,0," 2,073,500 "
1174,2019-08-26,18,????????,TV090359," 816,500 ",7,0," 5,715,500 "
1175,2019-08-26,32,????????,TV090364," 1,436,600 ",1,0," 1,436,600 "
1176,2019-08-26,29,?¨ù?????,TV090363," 1,436,600 ",1,0," 1,436,600 "
1177,2019-08-26,38,K????,TV090345," 424,900 ",6,0.1," 2,294,460 "
1178,2019-08-27,23,??????????,OA290018," 35,200 ",7,0," 246,400 "
1179,2019-08-27,36,?¢¬??????,OA290032," 43,700 ",20,0," 874,000 "
1180,2019-08-27,21,???????,CA270407," 568,000 ",15,0.1," 7,668,000 "
1181,2019-08-27,23,??????????,OA290018," 35,200 ",1,0," 35,200 "
1182,2019-08-27,36,?¢¬??????,OA290032," 43,700 ",1,0," 43,700 "
1183,2019-08-28,26,???????,TV090647," 807,600 ",7,0," 5,653,200 "
1184,2019-08-28,30,???????,PA220101," 24,200 ",13,0.1," 283,140 "
1185,2019-08-28,33,???????,SP320546," 332,400 ",3,0.1," 897,480 "
1186,2019-08-28,10,??????,PA220323," 21,400 ",3,0.1," 57,780 "
1187,2019-08-28,33,???????,SP320546," 332,400 ",29,0.1," 8,675,640 "
1188,2019-08-29,20,????????,CA270410," 581,500 ",7,0.1," 3,663,450 "
1189,2019-08-29,6,??¥é? ????,OA290021," 43,700 ",7,0.1," 275,310 "
1190,2019-08-29,6,??¥é? ????,OA290021," 43,700 ",6,0.1," 235,980 "
1191,2019-08-30,15,??????,EP330673," 71,500 ",4,0.1," 257,400 "
1192,2019-08-30,16,???????,DC230642," 433,000 ",4,0.1," 1,558,800 "
1193,2019-08-30,25,?????,PA220121," 15,500 ",1,0," 15,500 "
1194,2019-08-30,9,?????,MP010054," 261,700 ",7,0," 1,831,900 "
1195,2019-08-30,17,?????????,SP310293," 355,700 ",1,0," 355,700 "
1196,2019-08-31,2,????????,TV090650," 594,000 ",6,0," 3,564,000 "
1197,2019-08-31,11,???????,SP320543," 351,600 ",1,0," 351,600 "
1198,2019-08-31,8,?¡Æ?????,SP310288," 242,800 ",3,0," 728,400 "
1199,2019-08-31,41,???????,MT180605," 338,700 ",1,0," 338,700 "
1200,2019-08-31,11,???????,SP320543," 351,600 ",3,0," 1,054,800 "
1201,2019-08-31,8,?¡Æ?????,SP310288," 242,800 ",4,0," 971,200 "
1202,2019-09-01,7,??????,DV350154," 13,400 ",15,0," 201,000 "
1203,2019-09-01,42,?¯C????,PA330295," 15,100 ",7,0," 105,700 "
1204,2019-09-01,31,????????,MP010062," 133,500 ",1,0," 133,500 "
1205,2019-09-01,11,???????,CA270446," 458,300 ",7,0.1," 2,887,290 "
1206,2019-09-01,5,???????,TV090649," 512,700 ",1,0," 512,700 "
1207,2019-09-01,42,?¯C????,PA330295," 15,100 ",1,0," 15,100 "
1208,2019-09-02,5,???????,SP320558," 356,000 ",1,0," 356,000 "
1209,2019-09-02,47,???¥í????,PA220176," 33,900 ",11,0," 372,900 "
1210,2019-09-02,34,ABC???,PA220100," 24,200 ",1,0," 24,200 "
1211,2019-09-02,48,????????,BP350679," 248,600 ",18,0," 4,474,800 "
1212,2019-09-02,32,????????,OA290229," 27,900 ",5,0," 139,500 "
1213,2019-09-02,5,???????,SP320558," 356,000 ",1,0," 356,000 "
1214,2019-09-02,32,????????,OA290229," 27,900 ",18,0," 502,200 "
1215,2019-09-03,51,??????,OA290080," 43,700 ",1,0," 43,700 "
1216,2019-09-03,40,????????,EP330673," 71,500 ",3,0," 214,500 "
1217,2019-09-03,12,???????,TVAC040668," 70,400 ",3,0," 211,200 "
1218,2019-09-03,51,??????,OA290080," 43,700 ",23,0," 1,005,100 "
1219,2019-09-04,7,??????,CA280285," 520,400 ",1,0.1," 468,360 "
1220,2019-09-04,29,?¨ù?????,CA280118," 53,800 ",2,0.1," 96,840 "
1221,2019-09-04,36,?¢¬??????,TV090655," 593,800 ",2,0," 1,187,600 "
1222,2019-09-05,7,??????,SP320700," 932,200 ",32,0," 29,830,400 "
1223,2019-09-05,21,???????,PA330243," 5,500 ",10,0," 55,000 "
1224,2019-09-05,53,????????,DS240468," 398,200 ",8,0.1," 2,867,040 "
1225,2019-09-05,13,??????,PA220101," 24,200 ",2,0," 48,400 "
1226,2019-09-05,7,??????,SP320700," 932,200 ",13,0," 12,118,600 "
1227,2019-09-05,21,???????,PA330243," 5,500 ",4,0," 22,000 "
1228,2019-09-06,41,???????,HS110196," 484,400 ",18,0," 8,719,200 "
1229,2019-09-06,49,???????,CA270429," 819,200 ",2,0," 1,638,400 "
1230,2019-09-06,19,????????,NT150691," 867,500 ",9,0," 7,807,500 "
1231,2019-09-06,45,??????,PE040584," 201,800 ",3,0," 605,400 "
1232,2019-09-07,53,????????,SP310289," 325,400 ",1,0," 325,400 "
1233,2019-09-07,9,?????,SP320538," 363,000 ",1,0," 363,000 "
1234,2019-09-07,28,????????,PA220073," 71,200 ",16,0," 1,139,200 "
1235,2019-09-07,17,?????????,PJ190253," 1,085,800 ",27,0," 29,316,600 "
1236,2019-09-07,35,?????,MT180603," 314,500 ",14,0," 4,403,000 "
1237,2019-09-07,18,????????,PJ190664," 437,800 ",2,0.1," 788,040 "
1238,2019-09-07,53,????????,SP310289," 325,400 ",7,0," 2,277,800 "
1239,2019-09-07,9,?????,SP320538," 363,000 ",16,0," 5,808,000 "
1240,2019-09-08,6,??¥é? ????,PA220233," 156,600 ",3,0," 469,800 "
1241,2019-09-08,47,???¥í????,MP010027," 223,100 ",2,0," 446,200 "
1242,2019-09-08,43,?????,PE040583," 201,800 ",15,0," 3,027,000 "
1243,2019-09-08,5,???????,PE040589," 258,900 ",16,0," 4,142,400 "
1244,2019-09-08,29,?¨ù?????,MT180394," 314,500 ",8,0," 2,516,000 "
1245,2019-09-08,12,???????,PJ190611," 628,600 ",20,0," 12,572,000 "
1246,2019-09-09,39,????????,PA220206," 40,200 ",14,0," 562,800 "
1247,2019-09-09,21,???????,SP320556," 356,000 ",1,0," 356,000 "
1248,2019-09-09,4,???????,OA290184," 53,200 ",7,0," 372,400 "
1249,2019-09-09,22,????????,CA270442," 502,000 ",15,0," 7,530,000 "
1250,2019-09-09,14,?????,SP320560," 210,000 ",6,0.1," 1,134,000 "
1251,2019-09-09,21,???????,SP320556," 356,000 ",1,0," 356,000 "
1252,2019-09-09,4,???????,OA290184," 53,200 ",1,0," 53,200 "
1253,2019-09-10,32,????????,CA280282," 115,300 ",14,0," 1,614,200 "
1254,2019-09-10,19,????????,PJ190257," 992,800 ",4,0," 3,971,200 "
1255,2019-09-10,53,????????,MP010035," 80,700 ",7,0.1," 508,410 "
1256,2019-09-10,17,?????????,BH060505," 46,100 ",2,0.1," 82,980 "
1257,2019-09-10,38,K????,SP320560," 210,000 ",37,0," 7,770,000 "
1258,2019-09-10,26,???????,DC230642," 433,000 ",42,0," 18,186,000 "
1259,2019-09-10,19,????????,TV090659," 1,337,600 ",38,0," 50,828,800 "
1260,2019-09-10,38,K????,SP320560," 210,000 ",7,0," 1,470,000 "
1261,2019-09-11,25,?????,DC230642," 433,000 ",5,0.1," 1,948,500 "
1262,2019-09-11,8,?¡Æ?????,PA220245," 12,800 ",1,0," 12,800 "
1263,2019-09-11,41,???????,PA220324," 28,200 ",20,0.1," 507,600 "
1264,2019-09-11,48,????????,BH060523," 131,200 ",2,0.1," 236,160 "
1265,2019-09-11,51,??????,DV350164," 20,000 ",22,0," 440,000 "
1266,2019-09-11,46,?¥ì?????,TV090357," 455,400 ",2,0.1," 819,720 "
1267,2019-09-12,20,????????,PA220303," 21,000 ",3,0," 63,000 "
1268,2019-09-12,9,?????,MT180393," 314,500 ",5,0.1," 1,415,250 "
1269,2019-09-12,21,???????,SP310291," 373,900 ",1,0," 373,900 "
1270,2019-09-12,7,??????,NT150379," 515,400 ",14,0," 7,215,600 "
1271,2019-09-12,53,????????,CA280102," 67,200 ",1,0," 67,200 "
1272,2019-09-12,52,???²J,MT180404," 540,100 ",15,0," 8,101,500 "
1273,2019-09-12,21,???????,SP310291," 373,900 ",11,0," 4,112,900 "
1274,2019-09-13,24,????????,PC170590," 423,700 ",1,0," 423,700 "
1275,2019-09-13,20,????????,OA290204," 35,200 ",17,0," 598,400 "
1276,2019-09-13,20,????????,PA220339," 113,700 ",2,0," 227,400 "
1277,2019-09-13,20,????????,OA290204," 35,200 ",32,0," 1,126,400 "
1278,2019-09-14,37,J????,BH060503," 46,100 ",14,0.1," 580,860 "
1279,2019-09-14,47,???¥í????,PA220068," 24,100 ",2,0," 48,200 "
1280,2019-09-14,8,?¡Æ?????,OA290173," 48,500 ",5,0," 242,500 "
1281,2019-09-14,47,???¥í????,DV350171," 194,200 ",28,0," 5,437,600 "
1282,2019-09-14,8,?¡Æ?????,OA290173," 48,500 ",1,0," 48,500 "
1283,2019-09-15,49,???????,DC230638," 433,000 ",7,0," 3,031,000 "
1284,2019-09-15,1,???????,CA270445," 484,500 ",32,0," 15,504,000 "
1285,2019-09-15,6,??¥é? ????,CA280190," 26,900 ",3,0," 80,700 "
1286,2019-09-15,33,???????,OA290138," 17,500 ",3,0," 52,500 "
1287,2019-09-15,5,???????,BH060509," 34,600 ",6,0.1," 186,840 "
1288,2019-09-15,33,???????,OA290138," 17,500 ",18,0," 315,000 "
1289,2019-09-16,23,??????????,TVAC040670," 66,000 ",12,0," 792,000 "
1290,2019-09-16,33,???????,PE040586," 258,900 ",15,0.1," 3,495,150 "
1291,2019-09-16,44,????????,SP320527," 285,000 ",4,0," 1,140,000 "
1292,2019-09-16,20,????????,NT150452," 518,000 ",12,0," 6,216,000 "
1293,2019-09-16,16,???????,MT180607," 541,400 ",4,0," 2,165,600 "
1294,2019-09-16,44,????????,SP320527," 285,000 ",7,0," 1,995,000 "
1295,2019-09-17,22,????????,PJ190251," 1,085,800 ",2,0," 2,171,600 "
1296,2019-09-17,9,?????,OA290135," 40,000 ",2,0," 80,000 "
1297,2019-09-17,33,???????,PA220325," 28,200 ",33,0," 930,600 "
1298,2019-09-17,9,?????,OA290135," 40,000 ",7,0," 280,000 "
1299,2019-09-18,17,?????????,NT150391," 700,300 ",7,0," 4,902,100 "
1300,2019-09-18,51,??????,CA270411," 581,500 ",1,0," 581,500 "
1301,2019-09-18,13,??????,BH060502," 46,100 ",9,0.1," 373,410 "
1302,2019-09-18,17,?????????,PA220262," 17,400 ",5,0," 87,000 "
1303,2019-09-18,23,??????????,TV090351," 607,000 ",9,0," 5,463,000 "
1304,2019-09-19,32,????????,PA220142," 53,700 ",11,0," 590,700 "
1305,2019-09-19,32,????????,SP310288," 242,800 ",12,0," 2,913,600 "
1306,2019-09-19,8,?¡Æ?????,NT150390," 700,300 ",1,0," 700,300 "
1307,2019-09-19,25,?????,CA280188," 26,900 ",18,0," 484,200 "
1308,2019-09-19,32,????????,SP310288," 242,800 ",15,0," 3,642,000 "
1309,2019-09-20,13,??????,PA220213," 202,000 ",1,0," 202,000 "
1310,2019-09-20,9,?????,BH060518," 49,200 ",18,0.1," 797,040 "
1311,2019-09-20,50,???¥í??????,PA220067," 24,100 ",11,0," 265,100 "
1312,2019-09-20,24,????????,CA270486," 222,100 ",24,0," 5,330,400 "
1313,2019-09-20,29,?¨ù?????,BH060627," 139,600 ",8,0.1," 1,005,120 "
1314,2019-09-20,7,??????,TV090654," 1,011,800 ",18,0," 18,212,400 "
1315,2019-09-21,38,K????,CA270425," 848,400 ",4,0," 3,393,600 "
1316,2019-09-21,1,???????,EP330675," 71,500 ",12,0.1," 772,200 "
1317,2019-09-21,24,????????,PA220092," 36,200 ",20,0," 724,000 "
1318,2019-09-21,6,??¥é? ????,PA330703," 81,700 ",1,0," 81,700 "
1319,2019-09-21,6,??¥é? ????,PA330703," 81,700 ",12,0," 980,400 "
1320,2019-09-22,49,???????,DS240467," 398,200 ",1,0," 398,200 "
1321,2019-09-22,26,???????,PA220069," 30,800 ",20,0," 616,000 "
1322,2019-09-22,15,??????,SP310576," 313,200 ",17,0," 5,324,400 "
1323,2019-09-22,6,??¥é? ????,PA220333," 36,400 ",1,0," 36,400 "
1324,2019-09-22,3,??????,TVAC040668," 70,400 ",7,0," 492,800 "
1325,2019-09-22,15,??????,SP310576," 313,200 ",2,0," 626,400 "
1326,2019-09-23,17,?????????,CA270485," 222,100 ",12,0.1," 2,398,680 "
1327,2019-09-23,48,????????,CA280285," 520,400 ",3,0.1," 1,405,080 "
1328,2019-09-23,6,??¥é? ????,SP320560," 210,000 ",1,0," 210,000 "
1329,2019-09-23,53,????????,PA220097," 16,000 ",3,0," 48,000 "
1330,2019-09-23,6,??¥é? ????,SP320560," 210,000 ",7,0," 1,470,000 "
1331,2019-09-24,20,????????,CA270413," 619,100 ",2,0.1," 1,114,380 "
1332,2019-09-24,3,??????,TV090352," 607,000 ",3,0.1," 1,638,900 "
1333,2019-09-24,5,???????,BH060507," 34,600 ",2,0.1," 62,280 "
1334,2019-09-24,49,???????,SP320536," 363,000 ",1,0," 363,000 "
1335,2019-09-24,32,????????,CA280220," 9,300 ",2,0.1," 16,740 "
1336,2019-09-24,49,???????,SP320536," 363,000 ",11,0," 3,993,000 "
1337,2019-09-25,24,????????,PJ190250," 907,400 ",3,0," 2,722,200 "
1338,2019-09-25,10,??????,PA220324," 28,200 ",2,0.1," 50,760 "
1339,2019-09-25,10,??????,CA270446," 458,300 ",20,0.1," 8,249,400 "
1340,2019-09-25,28,????????,PA330294," 15,100 ",17,0," 256,700 "
1341,2019-09-25,49,???????,TV090647," 807,600 ",35,0," 28,266,000 "
1342,2019-09-25,28,????????,PA330294," 15,100 ",3,0.1," 40,770 "
1343,2019-09-26,10,??????,PA220321," 21,400 ",10,0," 214,000 "
1344,2019-09-26,52,???²J,CA280298," 80,700 ",25,0.1," 1,815,750 "
1345,2019-09-26,53,????????,DV350145," 218,500 ",1,0," 218,500 "
1346,2019-09-27,10,??????,CA280287," 520,400 ",24,0.1," 11,240,640 "
1347,2019-09-27,44,????????,MT180375," 60,400 ",11,0," 664,400 "
1348,2019-09-27,27,???????,OA290080," 43,700 ",16,0," 699,200 "
1349,2019-09-27,18,????????,MP010009," 281,700 ",13,0.1," 3,295,890 "
1350,2019-09-27,27,???????,OA290080," 43,700 ",24,0," 1,048,800 "
1351,2019-09-28,12,???????,PA220101," 24,200 ",12,0.1," 261,360 "
1352,2019-09-28,2,????????,PA220084," 67,300 ",24,0.1," 1,453,680 "
1353,2019-09-28,29,?¨ù?????,NT150597," 700,300 ",25,0," 17,507,500 "
1354,2019-09-28,41,???????,OA290228," 27,900 ",4,0.1," 100,440 "
1355,2019-09-28,9,?????,MP010060," 133,500 ",2,0.1," 240,300 "
1356,2019-09-28,41,???????,OA290078," 43,700 ",8,0.1," 314,640 "
1357,2019-09-28,41,???????,OA290228," 27,900 ",7,0.1," 175,770 "
1358,2019-09-29,51,??????,MT180606," 541,400 ",10,0.1," 4,872,600 "
1359,2019-09-29,31,????????,OA290182," 53,200 ",9,0," 478,800 "
1360,2019-09-29,47,???¥í????,DS240467," 398,200 ",2,0.1," 716,760 "
1361,2019-09-29,31,????????,OA290182," 53,200 ",4,0," 212,800 "
1362,2019-09-30,18,????????,TV090368," 512,700 ",10,0," 5,127,000 "
1363,2019-09-30,6,??¥é? ????,PA220142," 53,700 ",4,0," 214,800 "
1364,2019-09-30,33,???????,BP350680," 239,800 ",12,0," 2,877,600 "
1365,2019-10-01,19,????????,PA220140," 53,700 ",7,0," 375,900 "
1366,2019-10-01,27,???????,CA280265," 67,300 ",2,0.1," 121,140 "
1367,2019-10-01,15,??????,CA270430," 824,100 ",3,0," 2,472,300 "
1368,2019-10-01,48,????????,CA280131," 70,200 ",8,0," 561,600 "
1369,2019-10-02,34,ABC???,DV350154," 13,400 ",4,0," 53,600 "
1370,2019-10-02,12,???????,TVAC040669," 99,000 ",24,0," 2,376,000 "
1371,2019-10-02,52,???²J,CA280309," 30,400 ",6,0," 182,400 "
1372,2019-10-03,7,??????,PJ190611," 628,600 ",1,0," 628,600 "
1373,2019-10-03,41,???????,PJ200619," 401,500 ",3,0," 1,204,500 "
1374,2019-10-03,46,?¥ì?????,TV090651," 462,000 ",6,0.1," 2,494,800 "
1375,2019-10-04,30,???????,NT150460," 491,400 ",5,0," 2,457,000 "
1376,2019-10-04,42,?¯C????,CA270483," 239,600 ",2,0.1," 431,280 "
1377,2019-10-04,19,????????,SP320547," 332,400 ",7,0," 2,326,800 "
1378,2019-10-04,2,????????,NT150684," 659,800 ",5,0," 3,299,000 "
1379,2019-10-04,22,????????,OA290020," 43,700 ",5,0," 218,500 "
1380,2019-10-04,19,????????,SP320547," 332,400 ",12,0," 3,988,800 "
1381,2019-10-05,30,???????,NT150456," 537,000 ",4,0," 2,148,000 "
1382,2019-10-05,33,???????,PA220084," 67,300 ",24,0," 1,615,200 "
1383,2019-10-05,50,???¥í??????,OA290185," 27,900 ",7,0," 195,300 "
1384,2019-10-05,50,???¥í??????,OA290185," 27,900 ",12,0," 334,800 "
1385,2019-10-06,15,??????,BH060503," 46,100 ",5,0," 230,500 "
